-1,35.083,78.278,6.25,17.028,18.361,26.472,10.917,29.389,40.306,20.694,7.75,4.9444,14.889,23.111,94.778,0.36111,-2,1,1,38.943,85.229,6.1429,18.171,22.914,30.429,11.829,33.429,45.257,23.829,9.3429,7.3429,15.543,21.514,106.94,0.62857,1,1
-1,33.5,76.833,5.5278,17.139,20.722,28.861,11.333,30.25,41.583,23.417,6.8333,4.7778,15.361,23.194,93.25,0.5,-1,2,-1,36.167,78.694,6.7778,17.417,18.139,23.667,10.361,30.306,40.667,21.917,5.7222,4.5556,13.167,19.917,97.25,0.61111,-1,-1
-1,35.543,78.257,5.6857,16.086,21.629,27.171,10.286,29.286,39.571,17.857,7.9714,3.7714,16,22.657,98.4,0.4,-1,3,1,36.378,77.811,6.027,16.784,21.946,26.622,10.351,31.73,42.081,20.486,6.1081,5.2162,12.243,21.784,100.73,0.7027,7,-2
1,36.4,79.086,8.0857,20.8,17.314,23,10.229,31.2,41.429,22.143,6.4857,3.7714,12.2,18.543,98.2,0.68571,1,2,-1,35.865,80.541,3.9459,12.297,17.757,24.811,13.162,29.135,42.297,19.622,8.1622,5.2432,15.108,20.108,93.432,0.37838,-6,1
-1,36.833,84.861,4.6389,13.278,17.861,23.278,11.833,33.528,45.361,20.639,6.7222,5.2778,15.889,21.056,96.167,0.25,-6,1,1,39.056,82.083,7.1389,19.5,22.139,29.139,10.861,34.083,44.944,23.694,8.7778,5.25,14.972,21.667,107.39,0.69444,6,2
1,39.632,80.921,3.9474,11.211,21.921,29.263,12,28.895,40.895,25.658,8.8947,4.3158,14.895,24.789,105.13,0.55263,3,3,-1,36.486,80.568,5.4324,15.811,16.865,22.865,11.838,28.595,40.432,21.459,7.027,4.4865,14.838,21.486,95.27,0.40541,-2,-2
1,34.471,77.5,3.7647,11.853,22.265,28.971,12.118,29.882,42,20.5,8.1176,5.6765,14.676,22.206,94.971,0.5,1,4,-1,39.083,85.333,6.0833,18.25,22.944,30.556,11.972,33.472,45.444,23.833,9.2222,7.3333,15.444,21.556,107.19,0.61111,-1,-1
-1,36.711,79.842,5.7895,16.105,18.974,24.684,11.368,29.553,40.921,22.842,7.1579,5.1579,10.947,20.342,98.184,0.73684,-1,-4,1,37.216,82.459,7.3243,18,15.568,19.432,10.162,30.865,41.027,22.108,6.6216,4.4595,11.243,20.189,97.324,0.54054,3,1
-1,36.158,81.421,6.6053,19.737,16.368,22.289,12.263,31.842,44.105,20.868,7.7895,5.6842,14.474,19.868,95.289,0.52632,-1,2,-1,35.684,80.421,3.9211,12.184,17.842,24.921,13.053,29.263,42.316,19.447,8.1316,5.2632,14.974,20.132,93.132,0.36842,-7,-1
-1,33.667,79.364,4.6061,13.939,20.667,26.667,9.7273,32.121,41.848,21.061,6.6667,5.3333,13.909,21.879,92.606,0.30303,-4,5,1,41.811,85.27,8.8649,23.216,17.811,22.946,8.8649,32.541,41.405,27.27,7.1351,7.0811,12.703,19.135,110.3,0.7027,1,1
-1,37.054,80.73,7.9189,21.595,18.541,24.649,9.9189,31.676,41.595,20.486,5.7838,5.3784,15.676,19.541,100.57,0.27027,-4,-3,1,35.486,82.514,6.4324,18.324,18.189,25.297,13.135,31.297,44.432,19.108,7.7297,4.5135,14.162,22.324,95.595,0.51351,1,1
-1,36.194,82.944,5.5,16.306,14.861,20.611,12.417,29.167,41.583,18.611,7.1667,4.0278,15.083,23.917,92.75,0.13889,-2,-2,1,40.237,89.211,9.6842,27.658,18.211,24.711,12.553,30.105,42.658,22.789,8.7368,4.3684,13.658,23.184,108.37,0.57895,2,2
1,34.861,80.056,5.5833,16.944,18.5,26.444,12.75,29.222,41.972,17.389,6.4722,2.2778,14.889,21.333,93.806,0.27778,1,3,1,36.5,81.417,6.3611,18.639,19.75,24.667,12.028,31.056,43.083,19.5,7.7222,5.1111,13.528,19.694,99.111,0.55556,3,-1
-1,36.821,79.564,8.9231,25.103,21.282,29.564,9.7179,33.154,42.872,20.667,6.4359,4.4103,14.769,21.513,103.85,0.58974,-2,-4,-1,35.657,85.543,5.2571,16.029,17.343,22.886,14.257,29.6,43.857,21.886,7.3714,5.2571,14.086,21.114,93.914,0.4,-1,-2
-1,35.028,74.722,7.2222,19.333,20.972,27.389,9.3611,32.167,41.528,21.889,9,4.4444,14.389,21.444,98.25,0.83333,-2,1,1,36.189,78.459,6.8378,17.351,18.081,23.541,10.324,30.351,40.676,21.946,5.6486,4.5135,13.162,19.838,97.297,0.62162,1,-2
1,35.27,78.514,6.3514,17.27,18.541,26.649,10.946,29.432,40.378,20.946,7.7027,5,14.811,23.216,95.432,0.37838,1,2,1,36.7,79.325,8.975,25.175,21.425,29.65,9.725,33.1,42.825,20.625,6.45,4.4,14.75,21.375,103.8,0.6,1,1
-1,38.385,86.615,8.3077,23.154,18,24.128,11.795,33.051,44.846,22.923,7.8462,5.4872,16.128,24.795,103.08,0.4359,-1,-5,1,40.128,89,9.6923,27.564,18.333,24.846,12.385,30.051,42.436,22.744,8.7436,4.4359,13.59,23.179,108.28,0.58974,3,-1
-1,35.324,76.757,4.6486,13.459,18.405,26.297,9.3514,29.27,38.622,19.865,7.4595,4.9189,14.649,20.784,93.703,0.21622,-10,-5,-1,35.694,85.333,5.2222,15.833,17.139,22.778,14.194,29.472,43.667,21.833,7.3889,5.2222,14.056,21.167,93.75,0.38889,-2,-3
-1,36.421,80.395,5.4211,15.868,16.789,22.737,11.711,28.579,40.289,21.316,7.0526,4.5789,15,21.789,95.053,0.39474,-3,-3,1,34.629,77.486,3.7714,11.914,22.2,28.857,12,29.8,41.8,20.857,8.1143,5.6571,14.629,22.171,95.229,0.51429,2,5
-1,33.297,76.838,5.4865,17.027,20.622,28.676,11.432,30.054,41.486,23.27,6.8108,4.7297,15.189,22.973,92.703,0.48649,-2,3,1,35.054,80.108,5.7297,16.946,18.27,26.108,12.73,29.27,42,17.622,6.3514,2.2703,14.73,21.27,94.108,0.2973,2,4
1,37.243,83.081,7.4324,20.351,15.486,19.649,11.541,30.892,42.432,20.595,7.7297,3.9189,11.973,19.162,97.405,0.67568,2,-1,-1,37.189,85.378,4.6486,13.297,17.811,23.27,11.892,33.73,45.622,20.838,6.6757,5.3784,15.784,21.054,96.838,0.24324,-7,2
-1,37.158,82.368,7.2368,17.842,15.553,19.368,10.211,30.842,41.053,22.053,6.5526,4.4211,11.316,20.184,97.105,0.52632,-1,-1,1,35.778,78.5,5.75,16.083,21.75,27.333,10.333,29.111,39.444,17.917,7.9444,3.8056,15.806,22.722,99.056,0.41667,1,4
-1,38.946,85.324,6.1081,18.27,22.811,30.432,12.189,33.135,45.324,23.784,9.1351,7.2432,15.486,21.541,106.81,0.59459,-2,-2,1,39.462,80.564,3.8974,11.179,22.128,29.615,11.872,28.872,40.744,25.564,8.9487,4.3333,14.974,24.769,104.95,0.5641,4,4
1,39.27,82.622,7.1351,19.541,22.135,29.108,10.811,34.135,44.946,23.703,8.7027,5.2162,14.784,21.595,107.81,0.7027,7,-1,-1,41.632,85.289,8.8684,23.316,17.632,22.711,8.8421,32.421,41.263,27.211,7.1316,7,12.737,19.105,109.76,0.68421,-1,-1
1,36.278,79.139,8.0556,20.944,17.333,22.972,10.306,31.361,41.667,22.222,6.4167,3.7778,12.139,18.583,97.944,0.69444,2,3,1,35.816,82.711,6.5789,18.526,18.342,25.579,13.132,31.368,44.5,19.132,7.8421,4.4737,14.158,22.237,96.553,0.52632,2,-1
1,35,74.811,7.2162,19.514,21.081,27.676,9.4595,32.054,41.514,21.838,8.8919,4.4324,14.216,21.514,98.297,0.83784,1,2,1,35.821,80.513,3.8974,11.974,18.051,25.179,13.026,29.026,42.051,19.538,8.2051,5.2051,14.821,20.077,93.59,0.38462,1,-2
1,36,85.243,5.3243,15.865,17.297,22.946,14.081,29.459,43.541,22,7.4865,5.1081,13.919,21.135,94.622,0.40541,1,-4,-1,40.1,89.05,9.725,27.75,18.575,25.15,12.325,29.925,42.25,22.875,8.975,4.425,13.525,23.375,108.5,0.575,-1,-2
1,36.744,79.744,5.8462,16.026,18.974,24.641,11.231,29.615,40.846,23,7.2308,5.1282,10.897,20.103,98.308,0.74359,1,1,-1,35.73,78.351,5.9189,16.378,21.459,27,10.216,28.946,39.162,17.946,8,3.8108,15.919,22.568,98.838,0.40541,-1,-1
-1,37.368,80.974,8.1053,21.816,18.342,24.474,9.8421,31.526,41.368,20.684,5.8947,5.3158,15.684,19.658,101.18,0.26316,-5,1,-1,37.184,85.395,4.6842,13.237,17.658,23.026,11.789,33.711,45.5,21.053,6.6579,5.3421,15.763,20.974,96.711,0.23684,-8,-1
-1,35.342,76.763,4.6316,13.447,18.447,26.316,9.4211,29.184,38.605,19.868,7.3684,4.8421,14.711,20.816,93.763,0.21053,-11,1,-1,36.079,78.211,6.8947,17.421,18.053,23.553,10.211,30.421,40.632,21.868,5.5526,4.5,13.316,20.053,97.105,0.60526,-1,-3
1,37.526,83.342,7.5526,20.395,15.474,19.684,11.579,31.132,42.711,20.895,7.7105,3.9737,11.974,19,98.079,0.68421,3,1,1,35.263,78.737,6.3947,17.395,18.605,26.579,11,29.395,40.395,21.026,7.6842,4.9737,14.684,23.105,95.526,0.39474,2,3
1,41.641,85.179,8.8718,23.179,17.513,22.538,8.8462,32.513,41.359,27.462,7.2564,7.1026,13,19.179,109.67,0.69231,1,-2,-1,36.216,82.946,5.5135,16.243,14.946,20.757,12.514,29.27,41.784,18.568,7.1351,4.0811,15.189,24.027,92.892,0.13514,-3,1
1,37.308,82.359,7.3333,18.026,15.641,19.436,10.256,30.821,41.077,22.359,6.7949,4.3333,11.385,20.128,97.59,0.53846,1,1,-1,34.417,77.389,3.7222,11.917,22.25,28.889,11.944,29.806,41.75,20.778,8.1111,5.8333,14.611,22.111,94.806,0.5,-1,-1
-1,39.5,80.85,4.025,11.375,22.025,29.5,11.875,28.95,40.825,25.75,8.875,4.35,15.05,24.925,105.05,0.55,-1,-1,1,33.912,79.382,4.4706,13.706,20.441,26.353,9.7647,32.235,42,21.176,6.5588,5.3529,14.059,21.765,92.735,0.32353,1,6
-1,36.378,81.405,6.4324,18.865,19.757,24.784,12.108,30.811,42.919,19.324,7.6757,5.0541,13.378,19.568,98.946,0.54054,-1,-2,1,35.079,79.974,5.8158,17.026,18.579,26.342,12.684,29.211,41.895,17.789,6.2895,2.2368,14.763,21.579,94.553,0.31579,3,-1
-1,35.308,78.974,6.3333,17.359,18.282,26.077,11.051,29.308,40.359,21.179,7.5897,4.8974,14.59,23,95.231,0.38462,-1,-1,1,37.744,81.462,8.2308,21.923,18.051,24.179,9.9744,31.692,41.667,20.974,5.8974,5.4615,15.615,19.564,101.77,0.28205,1,2
-1,36.105,85.105,5.4211,15.947,17.421,23.289,14.026,29.447,43.474,22.079,7.3947,5.0526,14.026,21.289,95.053,0.39474,-1,1,-1,36.675,79.775,5.85,16.1,18.975,24.775,11.375,29.575,40.95,23,7.25,5.125,10.875,20.05,98.175,0.725,-1,2
-1,36.579,77.789,6.1579,16.789,21.921,26.605,10.342,31.579,41.921,20.684,6.0263,5.2632,12.421,21.974,101.24,0.68421,-1,-3,-1,37.333,85.744,4.6667,13.385,17.462,22.872,11.872,33.667,45.538,21,6.5641,5.3846,15.641,20.769,96.795,0.23077,-9,-2
1,39,85.5,6.0789,18.289,23.079,30.684,12.289,33.132,45.421,23.868,9.1842,7.3947,15.395,21.526,107.16,0.60526,1,1,-1,36.289,83.158,5.4211,16.105,14.947,20.868,12.579,29.421,42,18.474,7.0263,4.0789,15,23.895,92.947,0.13158,-4,-1
-1,36.231,81.385,6.641,19.897,16.487,22.359,12.282,31.718,44,20.897,7.7949,5.6923,14.538,20,95.59,0.51282,-2,3,-1,36.189,79.054,8,20.892,17.297,22.973,10.324,31.297,41.622,22.108,6.4865,3.8108,12.216,18.541,97.676,0.67568,-1,4
1,38.375,86.5,8.425,23.325,18.45,24.475,11.825,33.275,45.1,22.9,7.775,5.4,16.325,24.85,103.62,0.45,1,1,1,35.737,78.158,5.9474,16.553,21.447,26.974,10.079,29.105,39.184,18.132,8,3.7368,15.816,22.553,98.868,0.42105,1,-2
-1,33.886,79.171,4.4,13.486,20.429,26.343,9.6571,32.114,41.771,21.114,6.5429,5.4,14.057,21.629,92.6,0.31429,-1,-1,-1,33.447,77,5.5263,17.053,20.605,28.737,11.632,29.895,41.526,23.395,6.7632,4.6579,15.211,23.158,93.026,0.47368,-3,4
-1,35.308,76.974,4.7179,13.615,18.359,26.103,9.4872,29.077,38.564,19.821,7.3333,4.8205,14.615,20.769,93.692,0.20513,-12,2,-1,35.051,79.949,5.8718,17.231,18.667,26.359,12.615,29.026,41.641,17.974,6.2564,2.2564,14.744,21.385,94.641,0.30769,-1,-2
1,36.333,80.564,5.4103,15.923,16.769,22.744,11.872,28.718,40.59,21.359,6.9487,4.641,14.872,21.795,94.846,0.41026,1,1,1,40.122,89.049,9.7561,27.78,18.756,25.317,12.39,29.878,42.268,22.902,9,4.3902,13.537,23.537,108.76,0.58537,1,-3
-1,36.659,79.366,8.9024,24.976,21.317,29.512,9.8293,33.122,42.951,20.415,6.5122,4.3902,14.829,21.317,103.54,0.58537,-1,-1,1,36,78.103,6.8974,17.513,18.231,23.744,10.231,30.564,40.795,21.641,5.5128,4.4615,13.282,20.051,97.128,0.61538,1,-4
-1,35.775,80.375,3.85,11.925,18.075,25.375,13.15,28.825,41.975,19.55,8.25,5.175,15.025,20.2,93.475,0.375,-1,-3,1,37.175,81.975,7.275,17.975,15.75,19.6,10.1,30.8,40.9,22.325,6.85,4.325,11.275,20.075,97.375,0.55,2,2
1,41.7,85.075,8.925,23.25,17.475,22.475,8.7,32.625,41.325,27.575,7.175,7,12.85,19.2,109.8,0.7,2,1,-1,33.564,77.385,5.5128,16.949,20.744,28.872,11.846,30,41.846,23.462,6.7436,4.7436,15.256,23.231,93.385,0.46154,-4,-1
-1,34.324,77.324,3.7838,11.973,21.919,28.514,11.865,29.784,41.649,20.865,8,5.8378,14.568,22.054,94.351,0.48649,-2,-2,-1,36.05,78.425,6.95,17.475,18,23.425,10.275,30.425,40.7,21.675,5.525,4.475,13.1,20.075,97.05,0.6,-1,-5
1,35.525,79.2,6.4,17.425,18.025,25.675,11.025,29.425,40.45,21.325,7.675,5,14.525,22.975,95.475,0.4,1,1,-1,36.079,78.842,7.9474,20.684,17.132,22.868,10.237,31.447,41.684,21.921,6.3684,3.8158,12.211,18.421,97.237,0.65789,-2,-1
1,40.19,88.81,9.7619,27.69,18.857,25.31,12.286,29.833,42.119,22.952,9.0952,4.381,13.595,23.476,109,0.59524,2,-4,-1,36.462,83.103,5.5385,16.256,14.872,20.718,12.487,29.41,41.897,18.615,7.1026,4.1282,15.051,24,93.333,0.12821,-5,-2
1,36.125,81.425,6.65,19.875,16.375,22.3,12.375,31.725,44.1,20.9,7.775,5.675,14.35,19.95,95.275,0.525,1,4,-1,37.275,85.575,4.575,13.2,17.65,23.025,11.8,33.625,45.425,20.95,6.55,5.25,15.65,20.675,96.775,0.225,-10,-3
1,34.139,79.444,4.4167,13.417,20.667,26.583,9.6667,32.056,41.722,21.306,6.6111,5.5278,13.944,21.75,93.361,0.33333,1,1,1,39.585,80.902,3.9756,11.317,21.927,29.293,11.878,29,40.878,25.805,8.9512,4.3415,14.927,24.78,105.07,0.56098,1,1
-1,39.184,82.947,7.2105,19.737,21.974,29,11.132,33.974,45.105,23.553,8.8158,5.1053,14.947,21.553,107.55,0.68421,-1,1,1,38.923,85.462,6.0256,18.179,23.385,31,12.41,32.949,45.359,23.769,9.1026,7.3077,15.41,21.333,107.26,0.61538,2,2
-1,37.6,81.425,8.15,21.775,18.05,24.075,9.975,31.625,41.6,20.775,5.875,5.425,15.575,19.3,101.4,0.275,-1,-1,1,35.949,84.744,5.4103,15.846,17.795,23.615,13.897,29.513,43.41,21.846,7.4359,5,13.897,21.282,95.103,0.41026,1,2
-1,35.2,77.025,4.75,13.65,18.3,25.95,9.45,29.15,38.6,19.9,7.25,4.825,14.625,20.875,93.45,0.2,-13,3,1,35.795,82.564,6.5128,18.41,18.282,25.487,13.179,31.333,44.513,19.103,7.7949,4.4872,14.128,22.205,96.385,0.53846,3,-2
1,37.769,83.205,7.5385,20.205,15.359,19.615,11.436,31.179,42.615,21.154,7.6923,4.0256,11.923,18.795,98.436,0.69231,4,2,-1,36.325,80.425,5.4,15.9,16.9,22.8,11.775,28.525,40.3,21.4,6.95,4.575,14.975,21.8,94.95,0.4,-1,2
1,35,80,5.8,17.1,18.675,26.3,12.55,29.125,41.675,17.95,6.3,2.275,14.65,21.35,94.475,0.325,1,-3,1,35.211,74.763,7.3947,19.579,20.947,27.5,9.4737,31.737,41.211,22.079,8.8158,4.4737,14.263,21.711,98.763,0.84211,2,3
1,36.738,79.381,8.881,24.881,21.119,29.357,9.881,33.19,43.071,20.381,6.4286,4.5,14.738,21.143,103.48,0.59524,1,1,-1,36.463,79.512,5.8537,16.146,18.976,24.878,11.293,29.439,40.732,22.756,7.2195,5.122,10.951,20.146,97.756,0.70732,-2,-1
1,35.829,80.366,3.8293,11.902,18.122,25.341,13.098,28.829,41.927,19.585,8.3659,5.0976,14.976,20.244,93.61,0.39024,1,1,-1,38.415,86.683,8.4146,23.439,18.39,24.415,11.854,33.22,45.073,22.976,7.8293,5.3415,16.293,24.78,103.63,0.43902,-1,2
1,36.632,81.395,6.3947,18.737,19.605,24.526,12,30.868,42.868,19.421,7.7105,5.0263,13.5,19.579,99.263,0.55263,1,1,1,36.821,78.077,6.2051,16.846,21.641,26.385,10.41,31.641,42.051,20.872,6.1026,5.3333,12.462,21.949,101.49,0.69231,1,1
-1,36.268,80.366,5.4634,15.976,16.878,22.732,11.78,28.61,40.39,21.341,6.8049,4.561,14.854,21.805,94.878,0.39024,-2,-1,1,41.805,85.341,9,23.39,17.341,22.317,8.9024,32.585,41.488,27.634,7.2439,6.9756,12.78,19.22,109.95,0.70732,3,2
1,35.769,78.205,6.0513,16.641,21.564,27,9.9744,29.333,39.308,18.179,8.0769,3.7436,15.974,22.564,99.154,0.4359,2,-3,-1,33.55,77.25,5.475,16.975,20.775,28.825,11.675,30.075,41.75,23.375,6.725,4.775,15.275,23.025,93.35,0.45,-5,-2
1,35.359,74.769,7.3077,19.359,21,27.538,9.5128,31.718,41.231,21.974,8.8462,4.3846,14.282,21.718,99.026,0.84615,3,-1,-1,37.073,81.659,7.2927,17.927,15.878,19.756,10,30.805,40.805,22.39,6.8293,4.2439,11.39,20.073,97.317,0.53659,-1,-1
-1,35.585,79.244,6.2927,17.341,17.78,25.317,10.951,29.366,40.317,21.39,7.6829,4.9756,14.463,22.78,95.244,0.39024,-1,2,-1,36.675,78,6.175,16.875,21.525,26.2,10.425,31.575,42,20.725,6.05,5.35,12.55,21.825,101.05,0.675,-1,-1
-1,35.925,85.025,5.5,16,17.625,23.375,14.025,29.375,43.4,21.775,7.5,4.925,13.8,21.325,94.975,0.4,-1,-1,1,38.476,86.5,8.5476,23.476,18.286,24.31,11.762,33.143,44.905,23.262,7.8571,5.2619,16.333,24.81,103.79,0.45238,1,-1
1,35.9,82.65,6.45,18.25,18.15,25.275,13.2,31.25,44.45,19.025,7.85,4.525,14.125,22.175,96.4,0.55,4,-3,1,36.692,81.513,6.5128,18.821,19.436,24.308,11.974,30.718,42.692,19.487,7.7949,5.0256,13.333,19.538,99.333,0.5641,2,2
-1,38.925,85.5,6,18.025,23.2,30.775,12.4,32.95,45.35,23.85,9.025,7.275,15.425,21.475,107.05,0.6,-1,-1,-1,34.342,77.421,3.9211,12.105,22.132,28.711,11.921,29.842,41.763,20.974,7.8947,5.8158,14.474,21.974,94.737,0.47368,-3,1
-1,34.135,79.189,4.3784,13.324,20.703,26.757,9.5946,31.811,41.405,21.27,6.6216,5.5135,14.108,21.568,93.351,0.32432,-1,2,1,36.025,78.25,6.275,16.825,21.55,26.925,9.95,29.4,39.35,18.475,8.125,3.825,15.875,22.45,99.875,0.45,3,1
1,37.585,81.171,8.1463,21.659,18.146,24.171,9.9512,31.78,41.732,20.829,5.8537,5.439,15.561,19.22,101.46,0.29268,1,1,1,36.651,79.047,8.8605,24.698,21.279,29.535,9.7674,33.14,42.907,20.349,6.4186,4.5116,14.674,21.14,103.44,0.60465,2,2
1,36.55,83,5.625,16.35,15,20.925,12.35,29.65,42,18.8,7.1,4.05,15.05,23.95,93.725,0.15,1,-3,1,41.762,85.238,9.0476,23.405,17.476,22.381,8.9048,32.429,41.333,27.524,7.3333,6.9762,12.81,19.19,110.05,0.71429,4,-1
1,37.825,83.25,7.575,20.25,15.4,19.75,11.575,31.15,42.725,21.275,7.65,4.025,11.775,18.775,98.625,0.7,5,3,1,36.22,78.756,6.9756,17.463,17.976,23.39,10.366,30.293,40.659,21.683,5.5366,4.4634,12.976,20.171,97.39,0.60976,1,-6
-1,35.905,80.548,3.8333,11.929,18.19,25.548,13.167,28.81,41.976,19.619,8.381,5.0238,14.952,20.262,93.833,0.38095,-1,2,-1,36.429,79.524,5.881,16.071,19.071,25,11.286,29.286,40.571,22.548,7.2857,5.0476,10.952,20.333,97.81,0.69048,-3,-2
1,36.103,78.769,7.9487,20.564,17.026,22.744,10.282,31.41,41.692,21.821,6.4872,3.9744,12.179,18.282,97.179,0.66667,1,-2,1,39.205,82.974,7.3077,19.872,22.051,29.128,11.128,33.974,45.103,23.692,8.7179,5.1282,14.872,21.538,107.77,0.69231,1,2
-1,37.317,85.732,4.5366,13.22,17.415,22.805,11.829,33.61,45.439,21.098,6.561,5.1951,15.634,20.805,96.585,0.21951,-11,-4,1,36.146,81.561,6.5122,19.683,16.488,22.512,12.415,31.732,44.146,20.902,7.7805,5.7805,14.244,19.902,95.293,0.53659,2,5
-1,40.116,88.721,9.7674,27.791,18.977,25.488,12.302,29.884,42.186,22.907,9.1395,4.3488,13.535,23.419,108.98,0.5814,-1,1,-1,33.61,77.317,5.5366,17,20.61,28.707,11.634,29.805,41.439,23.439,6.6829,4.8293,15.244,22.951,93.366,0.43902,-6,-3
-1,35.244,77.171,4.6585,13.634,18.22,25.805,9.4878,29.073,38.561,19.756,7.2683,4.7805,14.585,20.854,93.366,0.19512,-14,4,1,36.2,78.925,8.025,20.625,16.9,22.625,10.25,31.275,41.525,21.85,6.725,4,12.05,18.25,97.325,0.675,2,1
-1,36.333,80.452,5.4286,15.976,17.024,22.81,11.857,28.619,40.476,21.405,6.8095,4.5476,14.857,21.833,95.119,0.38095,-3,1,-1,38.326,86.419,8.5581,23.628,18.372,24.326,11.698,33.186,44.884,23.186,7.8605,5.2093,16.372,24.721,103.58,0.44186,-1,-2
-1,35.575,75.125,7.3,19.4,20.9,27.4,9.675,31.5,41.175,22.175,8.9,4.4,14.225,21.65,99.35,0.825,-1,1,1,36.78,83.22,5.561,16.195,15.171,21.244,12.585,29.561,42.146,19.024,7.1463,3.9756,14.927,23.683,94.293,0.17073,2,1
1,36.024,85,5.5122,16,17.732,23.537,13.927,29.585,43.512,21.707,7.561,4.9024,13.756,21.341,95.293,0.41463,1,1,-1,35.595,79.286,6.2143,17.357,17.833,25.286,10.952,29.405,40.357,21.31,7.619,4.9286,14.333,22.738,95.238,0.38095,-2,3
1,36.171,82.659,6.4634,18.341,18.195,25.244,13.195,31.463,44.659,19.512,7.7805,4.6098,13.902,22.024,97,0.56098,5,1,-1,41.767,85,9.0698,23.488,17.372,22.163,8.7674,32.209,40.977,27.628,7.3256,6.907,12.884,19.326,109.98,0.69767,-1,-2
1,36.732,78.098,6.0976,16.878,21.512,26.171,10.415,31.61,42.024,20.659,6,5.3659,12.39,21.78,101.07,0.68293,1,-2,-1,39.1,82.775,7.25,19.75,21.9,28.925,11.15,34.025,45.175,23.525,8.6,5.1,15.05,21.525,107.35,0.675,-1,-1
1,38.805,85.293,5.9756,17.951,23.463,31,12.244,33.098,45.341,23.902,9,7.2683,15.463,21.39,107.05,0.60976,1,1,-1,33.786,77.762,5.5952,17.071,20.81,28.976,11.905,29.976,41.881,23.571,6.6905,4.7143,15.262,22.952,93.976,0.42857,-7,-4
1,36.326,79.326,5.8605,16.116,19.023,24.977,11.302,29.093,40.395,22.419,7.2791,5.0698,10.907,20.279,97.535,0.69767,1,-3,1,36.75,78.955,9.0682,24.886,21.068,29.227,9.6591,33.023,42.682,20.295,6.5227,4.5,14.477,21.205,103.64,0.61364,3,-1
1,37.78,83.098,7.5122,20.171,15.488,19.902,11.585,31.098,42.683,21.341,7.561,4,11.683,18.707,98.561,0.70732,6,4,1,34.316,79.395,4.3684,13.158,20.816,26.816,9.7368,31.895,41.632,21.5,6.7368,5.4737,14.079,21.632,93.816,0.34211,1,3
-1,34.927,79.854,5.6829,17.049,18.902,26.463,12.463,29.073,41.537,17.902,6.3659,2.2195,14.683,21.439,94.439,0.31707,-1,1,-1,35.837,80.442,3.8372,11.977,17.953,25.256,13.302,28.791,42.093,19.558,8.2791,4.9302,15.023,20.256,93.465,0.37209,-2,3
-1,36.071,78.69,7,17.667,17.857,23.286,10.405,30.167,40.571,21.667,5.5,4.5238,12.857,20.19,97,0.59524,-1,-7,1,36.262,81.714,6.619,19.762,16.476,22.595,12.381,31.548,43.929,21.071,7.6905,5.7143,14.071,20,95.619,0.54762,3,-1
-1,37.429,85.619,4.4524,13.095,17.524,22.905,11.738,33.476,45.214,21.143,6.4524,5.1667,15.476,20.857,96.833,0.21429,-12,1,-1,34.436,77.923,3.9487,12.103,22.051,28.641,12,30,42,21.179,8.0769,5.8462,14.487,22.077,94.872,0.46154,-4,-1
1,37.143,81.357,7.4762,18,15.952,19.738,9.8571,30.667,40.524,22.619,6.8571,4.1905,11.548,20.071,97.714,0.54762,1,-2,1,36.395,80.512,5.5814,16.326,16.953,22.721,11.837,28.651,40.488,21.605,6.8372,4.5581,14.721,21.791,95.326,0.39535,1,2
1,39.714,80.857,4,11.31,21.738,29.048,11.81,28.976,40.786,25.929,9.0952,4.2857,15.024,24.786,105.17,0.57143,2,-1,-1,35.902,78.146,6.2683,16.878,21.439,27.073,10.024,29.341,39.366,18.512,8.122,3.8049,16,22.39,99.512,0.43902,-1,-1
-1,36.575,81.525,6.525,18.9,19.3,24.2,11.9,30.45,42.35,19.525,7.675,5,13.225,19.525,98.975,0.55,-1,-1,-1,37.405,80.881,8.0952,21.571,18.167,24.286,10,31.69,41.69,20.643,5.7381,5.381,15.548,19.214,101.07,0.28571,-1,2
1,35.605,79.14,6.1628,17.209,17.744,25.186,10.907,29.488,40.395,21.419,7.5581,5,14.372,22.628,95.116,0.39535,1,-1,-1,35.773,80.386,3.7955,11.932,17.841,25.114,13.318,28.682,42,19.432,8.2273,4.8864,14.909,20.273,93.182,0.36364,-3,-1
-1,37.302,80.791,8.1395,21.721,18.14,24.233,10,31.558,41.558,20.535,5.8372,5.3488,15.628,19.256,100.88,0.27907,-2,-1,-1,34.359,79.359,4.3333,13.077,20.718,26.59,9.6667,31.872,41.538,21.462,6.6923,5.3846,14.026,21.487,93.769,0.33333,-1,-1
-1,35.262,77.071,4.6429,13.524,18.095,25.738,9.4524,29.119,38.571,19.69,7.3333,4.6905,14.5,20.69,93.262,0.19048,-15,5,-1,38.182,86.227,8.6136,23.75,18.341,24.159,11.659,33.136,44.795,23.25,7.75,5.1136,16.341,24.614,103.32,0.43182,-2,-3
1,36.171,78.805,7.9512,20.707,16.854,22.512,10.171,31.268,41.439,21.878,6.7317,3.9756,12.073,18.293,97.146,0.68293,3,-1,1,37.881,83.238,7.6667,20.262,15.429,19.786,11.667,31.167,42.833,21.476,7.619,4,11.667,18.69,98.857,0.71429,7,5
